Gurobi 9.1.2 (linux64) logging started Fri Mar  4 19:04:44 2022

Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35721 rows, 35801 columns and 440041 nonzeros
Model fingerprint: 0xaecf1e8d
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [0e+00, 0e+00]
Presolve removed 6841 rows and 6841 columns
Presolve time: 3.28s
Presolved: 28880 rows, 28960 columns, 406823 nonzeros
Presolved model has 297303 quadratic objective terms

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   46786    3.4889844e+00   0.000000e+00   3.641453e+02   1617s
   46950    3.4889844e+00   0.000000e+00   6.395325e+02   1639s
   47114    3.0354949e+00   0.000000e+00   9.653081e+01   1659s
   47278    3.0354949e+00   0.000000e+00   1.427664e+02   1680s
   47442    3.0354949e+00   0.000000e+00   1.893100e+02   1699s
   47606    3.0354949e+00   0.000000e+00   3.194840e+02   1718s
   47770    2.5931046e+00   0.000000e+00   4.534146e+01   1739s
   47934    2.5931046e+00   0.000000e+00   7.308085e+01   1767s
   48098    2.5931046e+00   0.000000e+00   1.161053e+02   1790s
   48262    2.5931046e+00   0.000000e+00   1.975088e+02   1813s
   48426    2.3721646e+00   0.000000e+00   2.385058e+01   1835s
   48590    2.3721646e+00   0.000000e+00   4.829548e+01   1857s
   48754    2.3721646e+00   0.000000e+00   8.722471e+01   1879s
   48918    2.3721646e+00   0.000000e+00   1.312193e+02   1899s
   49082    2.3721646e+00   0.000000e+00   1.801440e+02   1920s
   49246    2.1582023e+00   0.000000e+00   1.389074e+01   1943s
   49410    2.1582023e+00   0.000000e+00   2.234332e+01   1967s
   49574    2.1582023e+00   0.000000e+00   5.457175e+01   1990s
   49738    2.1582023e+00   0.000000e+00   7.285841e+01   2015s
   49902    2.1328507e+00   0.000000e+00   6.716852e+00   2039s
   50066    2.1328507e+00   0.000000e+00   2.068561e+01   2063s
   50230    2.1328507e+00   0.000000e+00   2.734490e+01   2085s
   50394    2.1328507e+00   0.000000e+00   4.871390e+01   2107s
   50558    2.1328507e+00   0.000000e+00   1.253504e+02   2132s
   50722    2.1084502e+00   0.000000e+00   1.759762e+00   2157s
   50886    2.1084502e+00   0.000000e+00   2.079517e+00   2182s
   51050    2.1084502e+00   0.000000e+00   1.721453e+00   2208s
   51214    2.1084502e+00   0.000000e+00   1.956278e+00   2235s
   51378    2.1084365e+00   0.000000e+00   1.277315e+00   2261s
   51542    2.1084365e+00   0.000000e+00   1.510524e+00   2286s
   51706    2.1084365e+00   0.000000e+00   1.114030e+00   2311s
   51870    2.1084365e+00   0.000000e+00   1.031767e+00   2335s
   52034    2.1084365e+00   0.000000e+00   1.335235e+00   2362s
   52198    2.1084255e+00   0.000000e+00   8.622026e-01   2390s
   52362    2.1084255e+00   0.000000e+00   9.983160e-01   2420s
   52526    2.1084255e+00   0.000000e+00   7.377804e-01   2450s
   52690    2.1084255e+00   0.000000e+00   7.063828e-01   2479s
   52854    2.1084246e+00   0.000000e+00   5.735273e-01   2506s
   53018    2.1084246e+00   0.000000e+00   6.577890e-01   2535s
   53182    2.1084246e+00   0.000000e+00   5.174316e-01   2567s
   53346    2.1084246e+00   0.000000e+00   4.604012e-01   2611s
   53510    2.1084236e+00   0.000000e+00   3.584609e-01   2649s
   53674    2.1084236e+00   0.000000e+00   4.547705e-01   2695s
   53838    2.1084236e+00   0.000000e+00   3.550457e-01   2726s
   54002    2.1084236e+00   0.000000e+00   4.180531e-01   2761s
   54166    2.1084236e+00   0.000000e+00   4.350770e-01   2795s
   54330    2.1084233e+00   0.000000e+00   2.572381e-01   2827s
   54494    2.1084233e+00   0.000000e+00   2.700425e-01   2858s
   54658    2.1084233e+00   0.000000e+00   2.327612e-01   2889s
   54822    2.1084233e+00   0.000000e+00   2.248354e-01   2919s
   54986    2.1084229e+00   0.000000e+00   1.609510e-01   2953s
   55150    2.1084229e+00   0.000000e+00   2.107705e-01   2989s
   55314    2.1084229e+00   0.000000e+00   1.551052e-01   3022s
   55478    2.1084229e+00   0.000000e+00   1.515713e-01   3056s
   55642    2.1084229e+00   0.000000e+00   1.153625e-01   3088s
   55806    2.1084229e+00   0.000000e+00   1.249977e-01   3121s
   55970    2.1084229e+00   0.000000e+00   1.232779e-01   3161s
   56134    2.1084229e+00   0.000000e+00   9.990233e-02   3194s
   56298    2.1084229e+00   0.000000e+00   8.185378e-02   3225s
   56462    2.1084254e+00   0.000000e+00   2.392939e+00   3269s
   56626    2.1085046e+00   0.000000e+00   9.226143e+01   3311s
   56790    2.1091899e+00   0.000000e+00   1.094316e+03   3354s
   56954    2.1084471e+00   0.000000e+00   1.288388e+00   3394s
   57118    2.1083996e+00   0.000000e+00   5.901097e-02   3436s
   57282    2.1085236e+00   0.000000e+00   8.782615e+01   3478s
   57446    2.1090749e+00   0.000000e+00   5.534068e+02   3524s
   57610    2.3458186e+00   0.000000e+00   2.568634e+05   3568s
   57765    2.1083084e+00   0.000000e+00   1.726970e-02   3611s
   57865    2.1084199e+00   6.161528e-04   0.000000e+00   3653s
   57883    2.1084226e+00   0.000000e+00   0.000000e+00   3801s

Solved in 57883 iterations and 3800.61 seconds
Optimal objective  2.108422626e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35722 rows, 35801 columns and 440048 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.1084226e+00   0.000000e+00   0.000000e+00     49s
      16    2.2292694e+00   0.000000e+00   0.000000e+00     72s

Solved in 16 iterations and 72.44 seconds
Optimal objective  2.229269419e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35723 rows, 35801 columns and 440063 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.2292694e+00   0.000000e+00   0.000000e+00     43s
      17    2.4142909e+00   0.000000e+00   0.000000e+00     64s

Solved in 17 iterations and 64.16 seconds
Optimal objective  2.414290912e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35724 rows, 35801 columns and 440080 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.4142909e+00   0.000000e+00   0.000000e+00     36s
      12    2.6263577e+00   0.000000e+00   0.000000e+00     60s

Solved in 12 iterations and 59.91 seconds
Optimal objective  2.626357679e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35725 rows, 35801 columns and 440101 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.6263577e+00   0.000000e+00   0.000000e+00     51s
       6    2.6746849e+00   0.000000e+00   0.000000e+00     93s

Solved in 6 iterations and 92.68 seconds
Optimal objective  2.674684903e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35726 rows, 35801 columns and 440120 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.6746849e+00   0.000000e+00   0.000000e+00     57s
      10    2.7660445e+00   0.000000e+00   0.000000e+00     85s

Solved in 10 iterations and 84.94 seconds
Optimal objective  2.766044486e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35727 rows, 35801 columns and 440143 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.7660445e+00   0.000000e+00   0.000000e+00     56s
      13    2.8253283e+00   0.000000e+00   0.000000e+00    100s

Solved in 13 iterations and 99.73 seconds
Optimal objective  2.825328259e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35728 rows, 35801 columns and 440162 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.8253283e+00   0.000000e+00   0.000000e+00     78s
      13    2.9204998e+00   0.000000e+00   0.000000e+00    136s

Solved in 13 iterations and 135.64 seconds
Optimal objective  2.920499767e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35729 rows, 35801 columns and 440183 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.9204998e+00   0.000000e+00   0.000000e+00     91s
      15    2.9976033e+00   0.000000e+00   0.000000e+00    141s

Solved in 15 iterations and 140.56 seconds
Optimal objective  2.997603291e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads
Optimize a model with 35730 rows, 35801 columns and 440206 nonzeros
Model has 369841 quadratic objective terms
Coefficient statistics:
  Matrix range     [2e-04, 1e+00]
  Objective range  [5e-38, 1e-03]
  QObjective range [9e-07, 2e-05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    2.9976033e+00   0.000000e+00   0.000000e+00     79s
      11    3.0708163e+00   0.000000e+00   0.000000e+00    131s

Solved in 11 iterations and 130.79 seconds
Optimal objective  3.070816333e+00
Gurobi Optimizer version 9.1.2 build v9.1.2rc0 (linux64)
